,timetweet,isitweet,id,name,label,cleantweet
3844,2021-03-24 3:59:31,b'Lembaga ilmu pengetahuan Indonesia ikut kembangkan Vaksin Covid19 untuklebih siap usir pandemi menuju Indonesia sehat https://t.co/A2PYVDhzRm',1.374571554059645e+18,M3Eos,netral,lembaga ilmu tahu kembang vaksin covid untuklebih usir pandemi sehat
3845,2021-03-24 3:59:31,"b'@bambindut Aamiin kak, aku juga berdoa demikian. Asli takut banget \xf0\x9f\x98\xad. Kayaknya abis vaksin pas pembentukan antibodi dia kena gen dari luar. Padahal pas vaksin pertama berhasil dan bar bar dianya \xf0\x9f\x98\xad'",1.374571553136857e+18,NdogNo3,netral,aamiin kak doa asli takut banget kayak abis vaksin pas bentuk antibodi kena gen pas vaksin hasil bar bar dia
3846,2021-03-24 3:59:29,"b'@HalodocID Halo, saya booking vaksin untuk papa dan kakek saya. Awalnya tanggal 6 April, tapi ternyata untuk besok pun bisa, jadi saya ubah jadwal untuk besok. Namun, sampai sekarang masih ""menunggu konfirmasi"" gimana ya selanjutnya?'",1.3745715469838213e+18,ayumifeminin,netral,halo booking vaksin papa kakek tanggal april besok ubah jadwal besok tunggu konfirmasi gimana
3847,2021-03-24 3:59:25,"b'RT @dir1ku: Progress jumlah rakyat yang sudah di vaksin, menunjukkan kesungguhan pemerintah dalam melindungi rakyatnya\n#PercayaJokowi'",1.3745715311503688e+18,rita76wati,netral,progress rakyat vaksin sungguh perintah lindung rakyat percayajokowi
3848,2021-03-24 3:59:24,b'Hasil Sidang Komisi Fatwa MUI Jatim Menyatakan Vaksin Astrazeneca aman dan halal \nlebih siap usir pandemi https://t.co/PvOWKVRyCj',1.3745715260165407e+18,M3Eos,positif,hasil sidang komisi fatwa mui jatim vaksin astrazeneca aman halal nlebih usir pandemi
3849,2021-03-24 3:59:23,"b'Mbok yang bantu bersih-bersih rumah dapat jadwal vaksin besok.\n\n\xe2\x80\x9cJangan lupa makan dulu sebelum vaksin, Mbok!\xe2\x80\x9d\n\n\xe2\x80\x9cAnak Mbok bilang gak usah vaksin lho.\xe2\x80\x9d\n\n\xe2\x80\x9cAnak Mbok kayaknya kebanyakan main instagram, lihat telur asin.\xe2\x80\x9d\n\n\xf0\x9f\x98\x93'",1.3745715200396124e+18,jannerthing,netral,mbok bantu bersih bersih rumah jadwal vaksin besok lupa makan vaksin mbok mbok bilang gak vaksin lho mbok kayak banyak main instagram lihat telur asin
3850,2021-03-24 3:59:19,b'@Partono_ADjem Jadi udah vaksin nih pak?\xf0\x9f\x98\x84\xf0\x9f\x98\x84',1.3745715059173908e+18,riritvian,netral,udah vaksin nih
3851,2021-03-24 3:59:15,b'@msaid_didu setelah dapat vaksin mulai lagi. \xf0\x9f\x98\x86\xf0\x9f\x98\x86',1.374571485226922e+18,dsimbol1,netral,vaksin
3852,2021-03-24 3:58:58,"b'Kota Bogor targetkan menjadi kota pertama selesai vaksin, dengan akselerasi percepatan vaksinasi 7.000 per hari. Wali Kota Bogor Bima Arya mengatakan,  dalam sebulan, pihaknya menargetkan tuntas  memvaksin 109.000 orang.\n#MostUpdate1058'",1.3745714158070047e+18,mostradio1058fm,netral,kota bogor target kota selesai vaksin akselerasi cepat vaksinasi wali kota bogor bima arya bulan target tuntas vaksin orang mostupdate
3853,2021-03-24 3:58:55,"b'RT @CNNIndonesia: Interval Jadi 28 Hari, Pemerintah Diminta Ubah Target Vaksin https://t.co/MCh4JWD1sr'",1.3745714035302807e+18,ryolandafit,netral,interval perintah ubah target vaksin
3854,2021-03-24 3:58:54,"b'@jokowi Gimana pak benar kan pak yg sy sampaikan, sekarang sudah terlihat sangat jelas EFEK SAMPING VAKSIN pemerintah masih mau PAKSA + ANCAM rakyat yg TDK MAU  di VAKSIN  pak?'",1.3745713994407895e+18,dans7891,negatif,gimana efek samping vaksin perintah paksa ancam rakyat tdk vaksin
3855,2021-03-24 3:58:51,"b'@eLFathir_ Kita yg dukung vaksin dr awal aja blom dpt giliran,hiks..wong cilik sabar e jembar,nguli sik wae \xf0\x9f\x92\xaa\xf0\x9f\xa4\x9f'",1.3745713848321024e+18,YudistiroIvan,netral,dukung vaksin aja blom dpt gilir hiks cilik sabar jembar nguli sik wae
3856,2021-03-24 3:58:48,b'Nganterin nyokap vaksin untuk pensiunan Bank Indonesia di Bidakara.\n\nDemi keamanan kita gelar tiker dan makan bekal di sini... hehehe... https://t.co/lipCyw3hDi',1.3745713752733775e+18,Deki_andika,netral,nganterin nyokap vaksin pensiun bank bidakara ndemi aman gelar tiker makan bekal hehehe
3857,2021-03-24 3:58:48,b'Lembaga ilmu pengetahuan \nKembangkan vaksin Corona\nlebih siap usir pandemi https://t.co/79vIehSC7p',1.3745713735494246e+18,yao_lah,netral,lembaga ilmu tahu nkembangkan vaksin corona nlebih usir pandemi
3858,2021-03-24 3:58:38,b'@bwohbw enaknya uda vaksin \xe2\x98\xb9',1.3745713307256259e+18,bwXsky,netral,enak uda vaksin
3859,2021-03-24 3:58:37,b'@___nnik Tu lah. Aku nampak juga kawan aku doktor pregnant dah vaksin hha. Ok nak register',1.3745713285403156e+18,DyanahR,netral,nampak kawan doktor pregnant dah vaksin hha nak register
3860,2021-03-24 3:58:36,b'Saat DPR Desak Pengembangan Vaksin Nusantara Dilanjutkan\n\nhttps://t.co/b472ZMthcN',1.3745713227353907e+18,KurioID,netral,dpr desak kembang vaksin nusantara lanjut
3861,2021-03-24 3:58:33,b'Ditlantas Polda Banten Kawal Pengiriman Vaksin Covid-19 Ke Gedung Farmasi Provinsi Banten\n\nSERANG - Personel Ditlantas Polda Banten melaksanakan giat pengawalan vaksin covid-19 dari Gate Tol Cikupa Tangerang - Gedung Farmasi Provinsi Banten. https://t.co/26oUppdnau',1.374571309825364e+18,poldabanten1,netral,ditlantas polda banten kawal kirim vaksin covid gedung farmasi provinsi banten nserang personel ditlantas polda banten laksana giat awal vaksin covid gate tol cikupa tangerang gedung farmasi provinsi banten
3862,2021-03-24 3:58:31,b'@hankyyuu Kakak ada gejala ga habis vaksin?',1.3745713028502282e+18,dandelicon,netral,kakak gejala habis vaksin
3863,2021-03-24 3:58:21,"b'Vaksin Covid-19 berbentuk pil segera di uji klinis untuk manusia. Ovarax adalah perusahaan yang mengembangkan vaksin pil tersebut, berharap bisa memulai uji klinis tahap pertama pada manusia di bulan Juni.'",1.3745712595775693e+18,T_IndonesiaPost,netral,vaksin covid bentuk pil uji klinis manusia ovarax usaha kembang vaksin pil harap uji klinis tahap manusia juni
3864,2021-03-24 3:57:52,b'@prastow Itulah hebatnya @msaid_didu setelah di vaksin otaknya tokcer sampai\xc2\xb2 gagal paham atas penjelasan mas Pras dan kebal hukum pula. Apa krn tong sampah jadi gagal paham?.\xf0\x9f\xa4\xa3 https://t.co/7zEiDNzcxf',1.374571140744581e+18,mitra_ojol,negatif,hebat vaksin otak tokcer gagal paham jelas mas pras kebal hukum krn tong sampah gagal paham
3865,2021-03-24 3:57:47,"b'hari ini ada pretest kan, gue gasengaja tidur di matkul pertama soalnya dosen lagi vaksin jadi nga zoom, kebangun grgr ditelpon temen udah mulai, dan begonya gue baru sadar matkul kedua mulai jam 9.10, soalnya udh dikasih jam set9an, deadline set11, gue baru bangun set10, \xf0\x9f\x99\x82 https://t.co/28O8JPVPel'",1.3745711170509496e+18,lalayeyeyo,netral,pretest gue gasengaja tidur matkul dosen vaksin nga zoom bangun grgr telpon temen udah bego gue sadar matkul jam udh kasih jam set deadline set gue bangun set
3866,2021-03-24 3:57:42,b'@caesar9909 Wow kok bisa vaksin ni tenaga nakes yah',1.3745710956767846e+18,bing_fu,netral,wow vaksin tenaga nakes yah
3867,2021-03-24 3:57:32,"b'RT @iIhamzada: Si A hobi kritik pemerintah, trus pas kebagian vaksin dicela netizen\nSi B doyan kritik penguasa, lewat jalan tol pas mudik d\xe2\x80\xa6'",1.374571055558226e+18,JenengkuMadd,netral,hobi kritik perintah trus pas bagi vaksin cela netizen nsi doyan kritik kuasa jalan tol pas mudik
3868,2021-03-24 3:57:31,"b'Sudah vaksin 2 kali.. \n\nPak Presiden mulai membiasakan pidato gak pake masker.. \n\nIni, aba-aba.. kita segera pulih.. https://t.co/Y8gSpVWYxs'",1.3745710526683587e+18,charlessiahaan,netral,vaksin kali npak presiden biasa pidato gak pake masker nini aba aba pulih
3869,2021-03-24 3:57:14,b'Pandangan KH Afifuddin Muhajir Soal Vaksin AstraZeneca\n\nSejumlah kalangan masih meragukan penggunaan vaksin untuk melawan penyebaran Covid-19.\n\nhttps://t.co/zNKNwKRuim https://t.co/8Ezs5jIUJ0',1.3745709796371374e+18,nuonlinejatim,netral,pandang afifuddin muhajir vaksin astrazeneca nsejumlah kalang ragu guna vaksin lawan sebar covid
3870,2021-03-24 3:56:35,b'@Mars_Sahsa @ChusnulCh__ @jokowi @KemenkesRI Bungul karena Otaknya jarang dipakai. Tak ada tuh sangkut paut jmlh yg sdh di Vaksin dgn jmlh korban.',1.3745708160969892e+18,Damai_dibumi,netral,bungul otak jarang pakai tuh sangkut paut jmlh sdh vaksin dgn jmlh korban
3871,2021-03-24 3:56:31,b'sekarang untuk orang tua kalian udah bisa di vaksin loh di sentra vaksinasi.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita',1.3745707982250555e+18,SerenaYitra,netral,orang tua udah vaksin loh sentra vaksinasi vaksinasinasional bumnuntuknegeri indonesiakita
3872,2021-03-24 3:56:27,b'Vaksin Astrazeneca jg digunakan utk program vaksinasi Covid-19 scr Nasional https://t.co/SW865dKXU2',1.3745707842916595e+18,OyonOkina,netral,vaksin astrazeneca utk program vaksinasi covid scr nasional
3873,2021-03-24 3:56:25,"b'nahh udah gak ada alasan nih untuk gak vaksin, karena udah ada sentra vaksin BUMN di senayan.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1.3745707757352428e+18,Cantika51407994,netral,nahh udah gak alas nih gak vaksin udah sentra vaksin bumn senayan vaksinasinasional bumnuntuknegeri indonesiakita
3874,2021-03-24 3:56:15,"b'terima kasih banget sama pak erick thohir udah bikin sentra vaksin BUMN di senayan, sekarang bisa cepet vaksin deh.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1.3745707323830108e+18,NiloMulan,netral,terima kasih banget erick thohir udah bikin sentra vaksin bumn senayan cepet vaksin deh vaksinasinasional bumnuntuknegeri indonesiakita
3875,2021-03-24 3:56:03,b'Presiden Jokowi dan @KemenkesRI terus berjuang maksimal untuk mendapatkan vaksin sebanyak-banyaknya agar stock vaksin di Indonesia mencukupi dan bisa secepatnya menciptakan herd immunity. @__RismaWidiono_ @LOVE_AG4EVER @arjuno_ireng01 @__MV_llestari__\nhttps://t.co/0D0NIQCP6t https://t.co/hdwBplqHar',1.3745706829907515e+18,tolakbigotnkri,positif,presiden jokowi juang maksimal vaksin banyak stock vaksin cukup cepat cipta herd immunity
3876,2021-03-24 3:55:53,b'RT @arioadimas: Sharing with pak @ganjarpranowo mengenai percepatan penerapan vaksin today https://t.co/DYQ9cA6rPx',1.3745706394161684e+18,farizzlf,netral,sharing with cepat terap vaksin today
3877,2021-03-24 3:55:49,b'@prastow @msaid_didu Dosis yg kedua ke @msaid_didu sebaiknya disuntik vaksin rabies aja \xf0\x9f\x98\x82',1.374570621338747e+18,yudo07,negatif,dosis suntik vaksin rabies aja
3878,2021-03-24 3:55:42,"b'yuk lah makanya vaksin di sentra vaksin BUMN, biar lo aman dari corona.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1.3745705926790715e+18,EndahPu63156157,positif,yuk vaksin sentra vaksin bumn biar aman corona vaksinasinasional bumnuntuknegeri indonesiakita
3879,2021-03-24 3:55:39,"b'mau kemanamana jadi tenang emg kalo udh di vaksin, makanya nih udah ada sentra vaksin BUMN, gausah alesan deh lo gamau vaksin karena ribet.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1.3745705817948567e+18,HanifahLinda2,positif,kemanamana tenang emg kalo udh vaksin nih udah sentra vaksin bumn gausah alesan deh gamau vaksin ribet vaksinasinasional bumnuntuknegeri indonesiakita
3880,2021-03-24 3:55:35,"b'abis nganter nyokap vaksin di sentra vaksin, keren sih ini bisa bikin pemulihan nasional makin cepet.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1.374570564413649e+18,NabilaChintia5,positif,abis nganter nyokap vaksin sentra vaksin keren sih bikin pulih nasional cepet vaksinasinasional bumnuntuknegeri indonesiakita
3881,2021-03-24 3:55:35,b'@boncusho @julerocks @eLFathir_ contohnya kmrn ada yg pamer di vaksin trs di hapus \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 nyesel posting',1.374570563486634e+18,ewin8923,netral,contoh kmrn pamer vaksin trs hapus nyesel posting
3882,2021-03-24 3:55:12,b'Vaksin masal \xf0\x9f\x98\xb4 https://t.co/IV1nAXeRpY',1.374570467919491e+18,gendonsaurus,netral,vaksin masal
3883,2021-03-24 3:55:08,b'pertanyaan setelah vaksin yang paling sering dibalasan story/whatsapp status: \xe2\x80\x9creaksinya apa?\xe2\x80\x9d',1.374570451637207e+18,eqssa,netral,vaksin balas story whatsapp status
3884,2021-03-24 3:55:06,"b'Takut di vaksin bukan karena efek samping yang byk di beritakan tapi g tau bener apa kaga,ku takut sama jarumnya\xf0\x9f\x98\x96'",1.3745704428542976e+18,novrinaningsih,netral,takut vaksin efek samping byk berita tau bener kaga takut jarum
3885,2021-03-24 3:54:58,"b'sekarang tinggal daftar dan lo bisa vaksin di sentra vaksin BUMN, keren sih ini.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1.3745704098157975e+18,AstutiCalista,netral,tinggal daftar vaksin sentra vaksin bumn keren sih vaksinasinasional bumnuntuknegeri indonesiakita
3886,2021-03-24 3:54:58,b'@ZOO_FESS tiap tahun. biasanya memang ada petugas pemda dtg ke rumah rumah dan vaksin peliharaan nder',1.3745704094551982e+18,ddinoraurus,netral,tugas pemda dtg rumah rumah vaksin pelihara nder
3887,2021-03-24 3:54:56,"b'#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita\nBUMN gerak cepet lg, beberapa hari lalu udah bikin sentra vaksin, gokil sih.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1.374570399921414e+18,JanitaKirana,netral,vaksinasinasional bumnuntuknegeri indonesiakita nbumn gerak cepet udah bikin sentra vaksin gokil sih vaksinasinasional bumnuntuknegeri indonesiakita
3888,2021-03-24 3:54:53,"b'vaksinasi nasional bisa makin cepet nih,BUMN udah bikin sentra vaksin.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1.3745703862018417e+18,CeciliaAndi1,netral,vaksinasi nasional cepet nih bumn udah bikin sentra vaksin vaksinasinasional bumnuntuknegeri indonesiakita
3889,2021-03-24 3:54:36,"b'Hahahaha sdh terlalu bnyak manusia2 runtah alias sampah yg teriak membenci tanpa mampu mengkaji..eehhh tau2 sdh vaksin duluan ckckckck...sampah kalau sdh bau hrs di musnahkan, tar lalat hijau nya banyak https://t.co/QGHxCHo8zY'",1.3745703150496276e+18,Lerose80778312,negatif,hahahaha sdh bnyak manusia runtah alias sampah teriak benci kaji eehhh tau sdh vaksin duluan ckckckck sampah sdh bau hrs musnah tar lalat hijau nya
3890,2021-03-24 3:54:30,"b'@budimandjatmiko Berilah contoh yang baik pak kepada masyarakat, kasihan pemerintah sudah kerja keras untuk mendatangkan vaksin demi rakyatnya.'",1.3745702912931348e+18,benzlife888,netral,ilah contoh masyarakat kasihan perintah kerja keras vaksin rakyat
3891,2021-03-24 3:54:18,b'kankan udah dibikinin sentra vaksin sama BUMN udah gak ada alasan gamau vaksin karena ribet.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita',1.3745702419933102e+18,naurafadila13,netral,kan udah dibikinin sentra vaksin bumn udah gak alas gamau vaksin ribet vaksinasinasional bumnuntuknegeri indonesiakita
3892,2021-03-24 3:54:15,"b'yuk semangat BUMN bikin sentra vaksin di daerah lain, jgn cuman di jakarta.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1.3745702305596457e+18,AbdulahTuti,netral,yuk semangat bumn bikin sentra vaksin daerah jgn cuman jakarta vaksinasinasional bumnuntuknegeri indonesiakita
3893,2021-03-24 3:54:13,"b'@budimandjatmiko Yes mas setuju banget, saya bukan anti vaksin, tapi berikan kepada yg lebih membutuhkan dulu..'",1.3745702202122158e+18,yudhawicak14,netral,yes mas tuju banget anti vaksin butuh
3894,2021-03-24 3:54:10,"b'@KemenkesRI Yang Terhormat Pejabat terkait, mohon info jadwal Vaksin C 19 untuk Lansia di Kabupaten Ende, Flores, NTT \nTerima kasih'",1.3745702092986327e+18,LuciaWerry,netral,hormat jabat kait mohon info jadwal vaksin lansia kabupaten ende flores ntt nterima kasih
3895,2021-03-24 3:54:10,b'keren sih ini udah ada ribuan lansia yg di vaksinasi di sentra vaksin.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita',1.3745702075160535e+18,sarahrianti13,netral,keren sih udah ribu lansia vaksinasi sentra vaksin vaksinasinasional bumnuntuknegeri indonesiakita
3896,2021-03-24 3:54:01,"b'Presiden Jokowi dalam kunjungan kerjanya hari ini turut meninjau vaksinasi massal dengan vaksin AstraZeneca tersebut. Menurutnya, semua proses vaksinasi mulai dari awal hingga akhir sudah berjalan dengan lancar.\n\n#KawalPresidenJokowi https://t.co/fB19dyoRz1'",1.374570169209553e+18,akoelaharjuna,netral,presiden jokowi kunjung kerja tinjau vaksinasi massal vaksin astrazeneca turut proses vaksinasi jalan lancar kawalpresidenjokowi
3897,2021-03-24 3:53:36,"b'harus banget nih sentra vaksin di perluas ke semua daerah selain jakarta, tolong yuk BMUN dibuat lg di tempat lain.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1.3745700645070643e+18,SerenaYitra,netral,banget nih sentra vaksin luas daerah jakarta tolong yuk bmun vaksinasinasional bumnuntuknegeri indonesiakita
3898,2021-03-24 3:53:33,"b'saat ini udah agak tenang, karena udah banyak yg di vaksin karena BUMN udah bikin sentra vaksin.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1.3745700534970204e+18,SariLestina1,positif,udah tenang udah vaksin bumn udah bikin sentra vaksin vaksinasinasional bumnuntuknegeri indonesiakita
3899,2021-03-24 3:53:32,b'@budimandjatmiko Tapi si om didu sudah di vaksin bang @budimandjatmiko  ..\n\xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa6',1.374570048715518e+18,anak_kampoeng07,netral,didu vaksin bang
3900,2021-03-24 3:53:30,"b'BUMN bukin sentra vaksin, kalian dan orang tua kalian yg udah diatas 60 tahun bisa di vaksin disisni.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1.3745700416942487e+18,Cantika51407994,netral,bumn bukin sentra vaksin orang tua udah atas vaksin disisni vaksinasinasional bumnuntuknegeri indonesiakita
3901,2021-03-24 3:53:26,b'boleh juga BUMN manfaatin fasilitas di senayan buat sentra vaksin.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita',1.3745700225556398e+18,RitaGunawan13,netral,bumn manfaatin fasilitas senayan sentra vaksin vaksinasinasional bumnuntuknegeri indonesiakita
3902,2021-03-24 3:53:24,b'@daisyfluenza vaksin dlu ni',1.374570014930477e+18,adisuryan_,netral,vaksin dlu
3903,2021-03-24 3:53:23,"b'Meski sudah vaksin; tolong sedulur jangan abai jaga jarak, cuci tangan, apalagi sampai mencampakkan masker. 2 teman saya yg bertugas di RSDC positif covid-19 pasca 1 minggu vaksin.'",1.3745700122754499e+18,FifitArfays,netral,vaksin tolong dulur abai jaga jarak cuci tangan campak masker teman tugas rsdc positif covid pasca minggu vaksin
3904,2021-03-24 3:53:23,b'@KKusumawardani Berpikir negatif:\n\nPenyuntikan vaksin lambat amat ya... https://t.co/tJZIaKfONA',1.374570009716945e+18,yantiisbandi,negatif,pikir negatif npenyuntikan vaksin lambat
3905,2021-03-24 3:53:13,b'Segitu hecticnya bahkan ga bisa nemenin papi vaksin macem anak2 kebanyakan :(((((((',1.3745699691244708e+18,melmelet,netral,segitu hecticnya nemenin papi vaksin macem anak banyak
3906,2021-03-24 3:53:11,b'GIAT PENGAMANAN VAKSIN DI PUSKESMAS PASRUJAMBE https://t.co/N0UXVu4GFI',1.3745699605430395e+18,SekPasrujambe,netral,giat aman vaksin puskesmas pasrujambe
3907,2021-03-24 3:53:00,b'@harafaysan @collegemenfess bu dekan lagi vaksin nih',1.3745699156135444e+18,vante_yeontan,netral,dekan vaksin nih
3908,2021-03-24 3:52:52,b'Vaksin kedua bikin ngantook \xf0\x9f\x98\xb4',1.3745698801002988e+18,StefaniHerwin,negatif,vaksin bikin ngantook
3909,2021-03-24 3:52:50,b'@ethereads Aku pun sudah 2 kali juga kak\xf0\x9f\x99\x8c takut bgt yg vaksin pertama sampe diketawain dokternya\xf0\x9f\x98\xad',1.37456987358242e+18,snowsodapeach,netral,kali kak takut bgt vaksin sampe diketawain dokter
3910,2021-03-24 3:52:50,"b'@universefactori Sama sih, inget terakhir suntik vaksin itu pas kelas 12'",1.374569871220953e+18,yeopkalidua,netral,sih inget suntik vaksin pas kelas
3911,2021-03-24 3:52:41,"b'Bismillah smoga besok pas vaksin sblum n sesudah di vaksin ngak ada apa-apa Amin yarobbal allmin,, jujur ada perasaan takut krna kasus di hongkong ada yg meninggal Stelah di vaksin krna orangnya sndri ada penyakit lain, tpi dgan niat Bismillah smoga ngak ada apa-apa'",1.374569836399915e+18,ariecintane,positif,bismillah smoga besok pas vaksin sblum vaksin ngak amin yarobbal allmin jujur asa takut krna hongkong tinggal stelah vaksin krna orang sndri sakit tpi dgan niat bismillah smoga ngak
3912,2021-03-24 3:52:01,b'@ewin8923 @julerocks @eLFathir_ ahahaaaa bisa jadi... ini si dandhy kl ga ketahuan ga bakal bilang kl sdh vaksin apalagi terima kasih sama negara...',1.374569665393926e+18,boncusho,netral,ahahaaaa dandhy tahu bilang sdh vaksin terima kasih negara
3913,2021-03-24 3:51:35,"b'\xe2\x80\x9cKondisi usaha sebelum covid gmn pak?\xe2\x80\x9d\n\xe2\x80\x9cWah setelah covid menurun drastis ya Pak?\xe2\x80\x9d\n\xe2\x80\x9cYa semoga ditemukannya vaksin bisa membuat kondisi usaha kedepannya membaik ya Pak, amin\xe2\x80\x9d\n\nKalimat2 template hahaha'",1.374569559781384e+18,kanandasurya,netral,usaha covid gmn covid turun drastis moga temu vaksin kondisi usaha depan baik amin nkalimat template hahaha
3914,2021-03-24 3:51:31,b'Akhirnya vaksin',1.3745695407140332e+18,ibbyza,netral,vaksin
3915,2021-03-24 3:51:24,b'RT @BpptSdmo: Halo...\nAyo segera persiapkan diri kalian ya untuk Vaksinasi Covid-19 Dosis Kedua BPPT RI di Gedung BJ. Habiebie.\n\nBagi yang\xe2\x80\xa6',1.3745695134930327e+18,Infob2tks,netral,halo nayo siap vaksinasi covid dosis bppt gedung habiebie nbagi
3916,2021-03-24 3:51:19,"b'@peachfloyd_ Au ah hahaha, ntr kasi testimoni ye klau di vaksin duluan'",1.3745694913345372e+18,ya2kkk,netral,hahaha ntr kasi testimoni klau vaksin duluan
3917,2021-03-24 3:51:12,"b'@syahredzan ""Saya mahukan vaksin, \nVaksin ada lagi?""'",1.3745694617436403e+18,munama96,netral,mahukan vaksin nvaksin
3918,2021-03-24 3:51:02,"b'Allhamdulillah dapet jatah vaksin, vaksin halal pastinya'",1.3745694187058913e+18,jengajengrahayu,positif,allhamdulillah dapet jatah vaksin vaksin halal pasti
3919,2021-03-24 3:50:58,"b'@budimandjatmiko Mohon maaf, mas. Twit ini bisa dibaca dgn cara lain di tengah pro kontra vaksin dan angka orang yg bersedia vaksin cuma 42 % seperti survey lembaganya prof @saiful_mujani \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc'",1.3745694043614413e+18,nisanajib,netral,mohon maaf mas twit baca dgn pro kontra vaksin angka orang sedia vaksin survey lembaga prof
3920,2021-03-24 3:50:53,b'Orang kok bisa ya abis vaksin enggak ngantuk',1.3745693831591567e+18,nayversation,negatif,orang abis vaksin ngantuk
3921,2021-03-24 3:50:42,b'@Dandhy_Laksono Menolak vaksin dan mengkritik proses vaksinasi yang dilakukan pemerintah itu beda...\n\nYg kayak gini aja gak ngerti pantes aja kepancing sama emoticon dari akun berita dari rusia...\n\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1.3745693342242857e+18,yoeandha01,negatif,tolak vaksin kritik proses vaksinasi perintah beda nyg kayak gin aja gak ngerti pantes aja pancing emoticon akun berita rusia
3922,2021-03-24 3:50:42,"b'pantesan dapat sms vaksin ke2 nya tgl 19 April, berarti bener 28 hari setelah vaksin pertama.. https://t.co/sboMfUvBMq'",1.3745693341864714e+18,setyadotjpg,netral,pantesan sms vaksin nya tgl april bener vaksin
3923,2021-03-24 3:50:32,b'@nphga_ gw lg nganter nenek vaksin \xf0\x9f\x98\xad nyatet ye tar gw bagi',1.3745692925160612e+18,OSH_KHB,netral,nganter nenek vaksin nyatet tar
3924,2021-03-24 3:50:20,"b'RI masuk ke dalam jajaran 10 besar negara di dunia yg sudah menyuntikkan vaksin, artinya kita tak usah kaget kepuasan terhadap Menkes yg sekarang hasil dari survei 42,9% anak muda berdasarkan Indikator Politik Indonesia. Karena @KemenkesRI kerja maksimal.\nhttps://t.co/tZ9eCpgWOj https://t.co/UWGx0hydOV'",1.374569244529062e+18,tolakbigotnkri,netral,masuk jajar negara dunia suntik vaksin kaget puas menkes hasil survei anak muda dasar indikator politik kerja maksimal
3925,2021-03-24 3:50:20,"b'@budimandjatmiko Maaf Om, kemarin Sampeyan di jadikan penerima vaksin di daftarkan apa terdaftar atau mendaftar ??'",1.3745692437614674e+18,Sopianhaidi,netral,maaf kemarin sampeyan jadi terima vaksin daftar daftar daftar
3926,2021-03-24 3:50:17,b'Menkes Budi Gunadi mengatakan pemerintah harus mengombinasikan berbagai macam merek vaksin Covid-19. Salah satunya vaksin AstraZeneca. #TempoNasional https://t.co/AAV2vgfnIp',1.3745692293750538e+18,tempodotco,netral,menkes budi gunadi perintah kombinasi merek vaksin covid salah satu vaksin astrazeneca temponasional
3927,2021-03-24 3:49:42,b'Secara psikologis stelah vaksin kedua ini kita jd lbh pede dan imun tubuh naik \xf0\x9f\x98\x8e\n\n#katanya',1.3745690854978314e+18,Pii_DeeDee,netral,psikologis stelah vaksin lbh pede imun tubuh
3928,2021-03-24 3:49:15,"b'@inilagihujan Pegel:( \n\nWaktu pas vaksin pertama, efeknya lebih ke drop sih, lemes. Yang kedua nih belom ada :D'",1.37456897092207e+18,jeonsomibogor,negatif,gel nwaktu pas vaksin efek drop sih lemes nih bom
3929,2021-03-24 3:49:11,"b'@hendrigumay Dr keterangan PBSI, pemain sdh vaksin, hhmmm... \xf0\x9f\xa4\x94'",1.3745689530208133e+18,katania_,netral,terang pbsi main sdh vaksin hhmmm
3930,2021-03-24 3:49:11,"b'Dikirimin foto sama emak. Emak laporan, udah vaksin. Anaknya hepi. Emak udah vaksin! Jungkirbalikkoprol https://t.co/azDQ9GHB9m'",1.3745689523413033e+18,fioneysofyan,netral,dikirimin foto emak emak lapor udah vaksin anak hepi emak udah vaksin jungkirbalikkoprol
3931,2021-03-24 3:49:04,"b'@ila_rizky Iyaaa, beneran sama kayak vaksin yg lainnya kok.  Dan iya, 30 menit di lokasi itu kalau ada keluhan biar bisa ditangani langsung sama pihak medisnya.\xf0\x9f\xa5\xb0'",1.3745689224400323e+18,ethereads,netral,iyaaa beneran kayak vaksin iya menit lokasi keluh biar tangan langsung medis
