timetweet,isitweet,id,name,label
2021-03-24 4:00:24,b'Hasil sidang komisi fatwa MUI Jawa timur menyatakan vaksin astrazeneca halal.\nlebih siap usir pandemi https://t.co/dHlnFuAp9j',1374571775745429506,seliabrama,positif
2021-03-24 4:00:21,b'Lembaga ilmu pengetahuan Indonesia ikut kembangkan Vaksin Covid19 untuklebih siap usir pandemi menuju Indonesia sehat https://t.co/sx6EQYW60H',1374571765419057156,M3Eos,netral
2021-03-24 4:00:13,b'Hasil sidang komisi fatwa MUI Jawa timur menyatakan vaksin astrazeneca halal.\nlebih siap usir pandemi https://t.co/k5lHvm4z3A',1374571731986247683,drainadaa,positif
2021-03-24 4:00:11,b'Ingat ya Vaksin Covid19 belum.d anjurkan bagi ibu Hamil njih yuk lebih siap usir pandemi menuju Indonesia sehat https://t.co/C0TSChc50l',1374571722138001409,M3Eos,netral
2021-03-24 4:00:04,b'Hasil sidang komisi fatwa MUI Jawa timur menyatakan vaksin astrazeneca halal.\nlebih siap usir pandemi https://t.co/ojZFnoW41m',1374571691012018183,deboraffa,positif
2021-03-24 4:00:03,"b'PON XX, Seluruh Atlet dan Ofisial Wajib Vaksin https://t.co/SRwc5r94Sg https://t.co/JJW6NEMzfn'",1374571689682599937,ponxx2020papua,netral
2021-03-24 4:00:01,b'Hasil sidang Komisi Fatwa MUI Jatim vaksin AstraZeneca halal. Kita harus lebih siap usir pandemi dg Program vaksinasi. https://t.co/t9QvqP5na1',1374571678718685185,SiSulun40102166,positif
2021-03-24 4:00:01,b'Power Bank 1 juta VA milik PLN disiagakan di Senayan untuk penyimpanan vaksin. Ki harus lebih siap usir pandemi dg program vaksinasi https://t.co/gpqXRq0UBE',1374571678118735873,KaranYudha,netral
2021-03-24 4:00:00,"b'Pemerintah  lebih siap usir pandemi dg mengembangkan Vaksin dalam negeri. Selain Vaksin Nusantara dan vaksin Merah Putih, ada pula vaksin Covid-19 yg juga tengah dikembangkan oleh Pusat Penelitian Bioteknologi, Lembaga Ilmu Pengetahuan Indonesia. https://t.co/LmQkzbFeoB'",1374571677917589505,Wawa18374929,netral
2021-03-24 4:00:00,"b'Pemerintah  lebih siap usir pandemi dg mengembangkan Vaksin dalam negeri. Selain Vaksin Nusantara dan vaksin Merah Putih, ada pula vaksin Covid-19 yg juga tengah dikembangkan oleh Pusat Penelitian Bioteknologi, Lembaga Ilmu Pengetahuan Indonesia. https://t.co/arxAKwiu3q'",1374571677682663424,SiSulun40102166,netral
2021-03-24 4:00:00,b'Power Bank 1 juta VA milik PLN disiagakan di Senayan untuk penyimpanan vaksin.\nlebih siap usir pandemi https://t.co/91dwnzLOYX',1374571676382416900,Wawa18374929,netral
2021-03-24 4:00:00,b'Hasil sidang Komisi Fatwa MUI Jatim vaksin AstraZeneca halal. Kita harus lebih siap usir pandemi dg Program vaksinasi. https://t.co/WekQfBDO0y',1374571675904307200,Wawa18374929,positif
2021-03-24 4:00:00,b'Lembaga Ilmu Pengetahuan Indonesia turut kembangkan vaksin Covid-19. Semoga NKRI lebih siap usir pandemi https://t.co/EyhXG9NdTB',1374571675795197954,AhuNeco,netral
2021-03-24 4:00:00,"b'Lembaga Ilmu pengetahuan Indonesia ikut kembangkan vaksin COVID-19, bukti bahwa kita semua lebih siap usir pandemi di negeri ini https://t.co/YcpzRxwHpc'",1374571675275067393,dudurojobrono,netral
2021-03-24 4:00:00,b'PLN juga memasok listrik lokasi vaksin lainnya seperti lokasi vaksin kementerian Kesehatan.\nlebih siap usir pandemi https://t.co/oJIflC0s1s',1374571675203727362,KaranYudha,netral
2021-03-24 4:00:00,b'Dinas Kesehatan : Tidak Ada Vaksin AstraZeneca di Sulsel\nhttps://t.co/i8P5IkTckz',1374571674654306304,Kenkenchannel2,netral
2021-03-24 4:00:00,"b'@jxnuarisa Pas disuntik sih enggak, pas udahannya aku drop bgt waktu vaksin pertama, pilek berat juga kaan. Yang kedua belum nih, paling pegel efek jarum suntik ajaa'",1374571674150916099,jeonsomibogor,negatif
2021-03-24 3:59:59,"b'@yusuf_dumdum Yg dulu provokasi masyarakat buat tolak vaksin, skrg tanpa malu terima vaksin GRATIS dari pemerintah. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1374571673383366659,WillaFernando,netral
2021-03-24 3:59:44,b'Ingat ya Vaksin Covid19 belum.d anjurkan bagi ibu Hamil njih yuk lebih siap usir pandemi menuju Indonesia sehat https://t.co/HOdcEH0IqS',1374571609910996992,M3Eos,netral
2021-03-24 3:59:31,b'Lembaga ilmu pengetahuan Indonesia ikut kembangkan Vaksin Covid19 untuklebih siap usir pandemi menuju Indonesia sehat https://t.co/A2PYVDhzRm',1374571554059644931,M3Eos,netral
2021-03-24 3:59:31,"b'@bambindut Aamiin kak, aku juga berdoa demikian. Asli takut banget \xf0\x9f\x98\xad. Kayaknya abis vaksin pas pembentukan antibodi dia kena gen dari luar. Padahal pas vaksin pertama berhasil dan bar bar dianya \xf0\x9f\x98\xad'",1374571553136857089,NdogNo3,netral
2021-03-24 3:59:29,"b'@HalodocID Halo, saya booking vaksin untuk papa dan kakek saya. Awalnya tanggal 6 April, tapi ternyata untuk besok pun bisa, jadi saya ubah jadwal untuk besok. Namun, sampai sekarang masih ""menunggu konfirmasi"" gimana ya selanjutnya?'",1374571546983821312,ayumifeminin,netral
2021-03-24 3:59:25,"b'RT @dir1ku: Progress jumlah rakyat yang sudah di vaksin, menunjukkan kesungguhan pemerintah dalam melindungi rakyatnya\n#PercayaJokowi'",1374571531150368770,rita76wati,netral
2021-03-24 3:59:24,b'Hasil Sidang Komisi Fatwa MUI Jatim Menyatakan Vaksin Astrazeneca aman dan halal \nlebih siap usir pandemi https://t.co/PvOWKVRyCj',1374571526016540675,M3Eos,positif
2021-03-24 3:59:23,"b'Mbok yang bantu bersih-bersih rumah dapat jadwal vaksin besok.\n\n\xe2\x80\x9cJangan lupa makan dulu sebelum vaksin, Mbok!\xe2\x80\x9d\n\n\xe2\x80\x9cAnak Mbok bilang gak usah vaksin lho.\xe2\x80\x9d\n\n\xe2\x80\x9cAnak Mbok kayaknya kebanyakan main instagram, lihat telur asin.\xe2\x80\x9d\n\n\xf0\x9f\x98\x93'",1374571520039612426,jannerthing,netral
2021-03-24 3:59:19,b'@Partono_ADjem Jadi udah vaksin nih pak?\xf0\x9f\x98\x84\xf0\x9f\x98\x84',1374571505917390852,riritvian,netral
2021-03-24 3:59:15,b'@msaid_didu setelah dapat vaksin mulai lagi. \xf0\x9f\x98\x86\xf0\x9f\x98\x86',1374571485226921984,dsimbol1,netral
2021-03-24 3:58:58,"b'Kota Bogor targetkan menjadi kota pertama selesai vaksin, dengan akselerasi percepatan vaksinasi 7.000 per hari. Wali Kota Bogor Bima Arya mengatakan,  dalam sebulan, pihaknya menargetkan tuntas  memvaksin 109.000 orang.\n#MostUpdate1058'",1374571415807004675,mostradio1058fm,netral
2021-03-24 3:58:55,"b'RT @CNNIndonesia: Interval Jadi 28 Hari, Pemerintah Diminta Ubah Target Vaksin https://t.co/MCh4JWD1sr'",1374571403530280960,ryolandafit,netral
2021-03-24 3:58:54,"b'@jokowi Gimana pak benar kan pak yg sy sampaikan, sekarang sudah terlihat sangat jelas EFEK SAMPING VAKSIN pemerintah masih mau PAKSA + ANCAM rakyat yg TDK MAU  di VAKSIN  pak?'",1374571399440789507,dans7891,negatif
2021-03-24 3:58:51,"b'@eLFathir_ Kita yg dukung vaksin dr awal aja blom dpt giliran,hiks..wong cilik sabar e jembar,nguli sik wae \xf0\x9f\x92\xaa\xf0\x9f\xa4\x9f'",1374571384832102402,YudistiroIvan,netral
2021-03-24 3:58:48,b'Nganterin nyokap vaksin untuk pensiunan Bank Indonesia di Bidakara.\n\nDemi keamanan kita gelar tiker dan makan bekal di sini... hehehe... https://t.co/lipCyw3hDi',1374571375273377792,Deki_andika,netral
2021-03-24 3:58:48,b'Lembaga ilmu pengetahuan \nKembangkan vaksin Corona\nlebih siap usir pandemi https://t.co/79vIehSC7p',1374571373549424640,yao_lah,netral
2021-03-24 3:58:38,b'@bwohbw enaknya uda vaksin \xe2\x98\xb9',1374571330725625859,bwXsky,netral
2021-03-24 3:58:37,b'@___nnik Tu lah. Aku nampak juga kawan aku doktor pregnant dah vaksin hha. Ok nak register',1374571328540315648,DyanahR,netral
2021-03-24 3:58:36,b'Saat DPR Desak Pengembangan Vaksin Nusantara Dilanjutkan\n\nhttps://t.co/b472ZMthcN',1374571322735390720,KurioID,netral
2021-03-24 3:58:33,b'Ditlantas Polda Banten Kawal Pengiriman Vaksin Covid-19 Ke Gedung Farmasi Provinsi Banten\n\nSERANG - Personel Ditlantas Polda Banten melaksanakan giat pengawalan vaksin covid-19 dari Gate Tol Cikupa Tangerang - Gedung Farmasi Provinsi Banten. https://t.co/26oUppdnau',1374571309825363968,poldabanten1,netral
2021-03-24 3:58:31,b'@hankyyuu Kakak ada gejala ga habis vaksin?',1374571302850228225,dandelicon,netral
2021-03-24 3:58:21,"b'Vaksin Covid-19 berbentuk pil segera di uji klinis untuk manusia. Ovarax adalah perusahaan yang mengembangkan vaksin pil tersebut, berharap bisa memulai uji klinis tahap pertama pada manusia di bulan Juni.'",1374571259577569283,T_IndonesiaPost,netral
2021-03-24 3:57:52,b'@prastow Itulah hebatnya @msaid_didu setelah di vaksin otaknya tokcer sampai\xc2\xb2 gagal paham atas penjelasan mas Pras dan kebal hukum pula. Apa krn tong sampah jadi gagal paham?.\xf0\x9f\xa4\xa3 https://t.co/7zEiDNzcxf',1374571140744581120,mitra_ojol,negatif
2021-03-24 3:57:47,"b'hari ini ada pretest kan, gue gasengaja tidur di matkul pertama soalnya dosen lagi vaksin jadi nga zoom, kebangun grgr ditelpon temen udah mulai, dan begonya gue baru sadar matkul kedua mulai jam 9.10, soalnya udh dikasih jam set9an, deadline set11, gue baru bangun set10, \xf0\x9f\x99\x82 https://t.co/28O8JPVPel'",1374571117050949636,lalayeyeyo,netral
2021-03-24 3:57:42,b'@caesar9909 Wow kok bisa vaksin ni tenaga nakes yah',1374571095676784640,bing_fu,netral
2021-03-24 3:57:32,"b'RT @iIhamzada: Si A hobi kritik pemerintah, trus pas kebagian vaksin dicela netizen\nSi B doyan kritik penguasa, lewat jalan tol pas mudik d\xe2\x80\xa6'",1374571055558225924,JenengkuMadd,netral
2021-03-24 3:57:31,"b'Sudah vaksin 2 kali.. \n\nPak Presiden mulai membiasakan pidato gak pake masker.. \n\nIni, aba-aba.. kita segera pulih.. https://t.co/Y8gSpVWYxs'",1374571052668358661,charlessiahaan,netral
2021-03-24 3:57:14,b'Pandangan KH Afifuddin Muhajir Soal Vaksin AstraZeneca\n\nSejumlah kalangan masih meragukan penggunaan vaksin untuk melawan penyebaran Covid-19.\n\nhttps://t.co/zNKNwKRuim https://t.co/8Ezs5jIUJ0',1374570979637137417,nuonlinejatim,netral
2021-03-24 3:56:35,b'@Mars_Sahsa @ChusnulCh__ @jokowi @KemenkesRI Bungul karena Otaknya jarang dipakai. Tak ada tuh sangkut paut jmlh yg sdh di Vaksin dgn jmlh korban.',1374570816096989186,Damai_dibumi,netral
2021-03-24 3:56:31,b'sekarang untuk orang tua kalian udah bisa di vaksin loh di sentra vaksinasi.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita',1374570798225055747,SerenaYitra,netral
2021-03-24 3:56:27,b'Vaksin Astrazeneca jg digunakan utk program vaksinasi Covid-19 scr Nasional https://t.co/SW865dKXU2',1374570784291659777,OyonOkina,netral
2021-03-24 3:56:25,"b'nahh udah gak ada alasan nih untuk gak vaksin, karena udah ada sentra vaksin BUMN di senayan.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1374570775735242756,Cantika51407994,netral
2021-03-24 3:56:15,"b'terima kasih banget sama pak erick thohir udah bikin sentra vaksin BUMN di senayan, sekarang bisa cepet vaksin deh.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1374570732383010816,NiloMulan,netral
2021-03-24 3:56:03,b'Presiden Jokowi dan @KemenkesRI terus berjuang maksimal untuk mendapatkan vaksin sebanyak-banyaknya agar stock vaksin di Indonesia mencukupi dan bisa secepatnya menciptakan herd immunity. @__RismaWidiono_ @LOVE_AG4EVER @arjuno_ireng01 @__MV_llestari__\nhttps://t.co/0D0NIQCP6t https://t.co/hdwBplqHar',1374570682990751747,tolakbigotnkri,positif
2021-03-24 3:55:53,b'RT @arioadimas: Sharing with pak @ganjarpranowo mengenai percepatan penerapan vaksin today https://t.co/DYQ9cA6rPx',1374570639416168452,farizzlf,netral
2021-03-24 3:55:49,b'@prastow @msaid_didu Dosis yg kedua ke @msaid_didu sebaiknya disuntik vaksin rabies aja \xf0\x9f\x98\x82',1374570621338746886,yudo07,negatif
2021-03-24 3:55:42,"b'yuk lah makanya vaksin di sentra vaksin BUMN, biar lo aman dari corona.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1374570592679071747,EndahPu63156157,positif
2021-03-24 3:55:39,"b'mau kemanamana jadi tenang emg kalo udh di vaksin, makanya nih udah ada sentra vaksin BUMN, gausah alesan deh lo gamau vaksin karena ribet.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1374570581794856963,HanifahLinda2,positif
2021-03-24 3:55:35,"b'abis nganter nyokap vaksin di sentra vaksin, keren sih ini bisa bikin pemulihan nasional makin cepet.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1374570564413648904,NabilaChintia5,positif
2021-03-24 3:55:35,b'@boncusho @julerocks @eLFathir_ contohnya kmrn ada yg pamer di vaksin trs di hapus \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 nyesel posting',1374570563486633997,ewin8923,netral
2021-03-24 3:55:12,b'Vaksin masal \xf0\x9f\x98\xb4 https://t.co/IV1nAXeRpY',1374570467919491075,gendonsaurus,netral
2021-03-24 3:55:08,b'pertanyaan setelah vaksin yang paling sering dibalasan story/whatsapp status: \xe2\x80\x9creaksinya apa?\xe2\x80\x9d',1374570451637207043,eqssa,netral
2021-03-24 3:55:06,"b'Takut di vaksin bukan karena efek samping yang byk di beritakan tapi g tau bener apa kaga,ku takut sama jarumnya\xf0\x9f\x98\x96'",1374570442854297600,novrinaningsih,netral
2021-03-24 3:54:58,"b'sekarang tinggal daftar dan lo bisa vaksin di sentra vaksin BUMN, keren sih ini.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1374570409815797762,AstutiCalista,netral
2021-03-24 3:54:58,b'@ZOO_FESS tiap tahun. biasanya memang ada petugas pemda dtg ke rumah rumah dan vaksin peliharaan nder',1374570409455198208,ddinoraurus,netral
2021-03-24 3:54:56,"b'#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita\nBUMN gerak cepet lg, beberapa hari lalu udah bikin sentra vaksin, gokil sih.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1374570399921414147,JanitaKirana,netral
2021-03-24 3:54:53,"b'vaksinasi nasional bisa makin cepet nih,BUMN udah bikin sentra vaksin.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1374570386201841666,CeciliaAndi1,netral
2021-03-24 3:54:36,"b'Hahahaha sdh terlalu bnyak manusia2 runtah alias sampah yg teriak membenci tanpa mampu mengkaji..eehhh tau2 sdh vaksin duluan ckckckck...sampah kalau sdh bau hrs di musnahkan, tar lalat hijau nya banyak https://t.co/QGHxCHo8zY'",1374570315049627653,Lerose80778312,negatif
2021-03-24 3:54:30,"b'@budimandjatmiko Berilah contoh yang baik pak kepada masyarakat, kasihan pemerintah sudah kerja keras untuk mendatangkan vaksin demi rakyatnya.'",1374570291293134849,benzlife888,netral
2021-03-24 3:54:18,b'kankan udah dibikinin sentra vaksin sama BUMN udah gak ada alasan gamau vaksin karena ribet.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita',1374570241993310210,naurafadila13,netral
2021-03-24 3:54:15,"b'yuk semangat BUMN bikin sentra vaksin di daerah lain, jgn cuman di jakarta.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1374570230559645704,AbdulahTuti,netral
2021-03-24 3:54:13,"b'@budimandjatmiko Yes mas setuju banget, saya bukan anti vaksin, tapi berikan kepada yg lebih membutuhkan dulu..'",1374570220212215809,yudhawicak14,netral
2021-03-24 3:54:10,"b'@KemenkesRI Yang Terhormat Pejabat terkait, mohon info jadwal Vaksin C 19 untuk Lansia di Kabupaten Ende, Flores, NTT \nTerima kasih'",1374570209298632704,LuciaWerry,netral
2021-03-24 3:54:10,b'keren sih ini udah ada ribuan lansia yg di vaksinasi di sentra vaksin.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita',1374570207516053507,sarahrianti13,netral
2021-03-24 3:54:01,"b'Presiden Jokowi dalam kunjungan kerjanya hari ini turut meninjau vaksinasi massal dengan vaksin AstraZeneca tersebut. Menurutnya, semua proses vaksinasi mulai dari awal hingga akhir sudah berjalan dengan lancar.\n\n#KawalPresidenJokowi https://t.co/fB19dyoRz1'",1374570169209552901,akoelaharjuna,netral
2021-03-24 3:53:36,"b'harus banget nih sentra vaksin di perluas ke semua daerah selain jakarta, tolong yuk BMUN dibuat lg di tempat lain.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1374570064507064320,SerenaYitra,netral
2021-03-24 3:53:33,"b'saat ini udah agak tenang, karena udah banyak yg di vaksin karena BUMN udah bikin sentra vaksin.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1374570053497020417,SariLestina1,positif
2021-03-24 3:53:32,b'@budimandjatmiko Tapi si om didu sudah di vaksin bang @budimandjatmiko  ..\n\xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa6',1374570048715517955,anak_kampoeng07,netral
2021-03-24 3:53:30,"b'BUMN bukin sentra vaksin, kalian dan orang tua kalian yg udah diatas 60 tahun bisa di vaksin disisni.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita'",1374570041694248961,Cantika51407994,netral
2021-03-24 3:53:26,b'boleh juga BUMN manfaatin fasilitas di senayan buat sentra vaksin.\n#vaksinasinasional #BUMNuntuknegeri #IndonesiaKita',1374570022555639808,RitaGunawan13,netral
2021-03-24 3:53:24,b'@daisyfluenza vaksin dlu ni',1374570014930477059,adisuryan_,netral
2021-03-24 3:53:23,"b'Meski sudah vaksin; tolong sedulur jangan abai jaga jarak, cuci tangan, apalagi sampai mencampakkan masker. 2 teman saya yg bertugas di RSDC positif covid-19 pasca 1 minggu vaksin.'",1374570012275449856,FifitArfays,netral
2021-03-24 3:53:23,b'@KKusumawardani Berpikir negatif:\n\nPenyuntikan vaksin lambat amat ya... https://t.co/tJZIaKfONA',1374570009716944896,yantiisbandi,negatif
2021-03-24 3:53:13,b'Segitu hecticnya bahkan ga bisa nemenin papi vaksin macem anak2 kebanyakan :(((((((',1374569969124470787,melmelet,netral
2021-03-24 3:53:11,b'GIAT PENGAMANAN VAKSIN DI PUSKESMAS PASRUJAMBE https://t.co/N0UXVu4GFI',1374569960543039495,SekPasrujambe,netral
2021-03-24 3:53:00,b'@harafaysan @collegemenfess bu dekan lagi vaksin nih',1374569915613544449,vante_yeontan,netral
2021-03-24 3:52:52,b'Vaksin kedua bikin ngantook \xf0\x9f\x98\xb4',1374569880100298752,StefaniHerwin,negatif
2021-03-24 3:52:50,b'@ethereads Aku pun sudah 2 kali juga kak\xf0\x9f\x99\x8c takut bgt yg vaksin pertama sampe diketawain dokternya\xf0\x9f\x98\xad',1374569873582419969,snowsodapeach,netral
2021-03-24 3:52:50,"b'@universefactori Sama sih, inget terakhir suntik vaksin itu pas kelas 12'",1374569871220953091,yeopkalidua,netral
2021-03-24 3:52:41,"b'Bismillah smoga besok pas vaksin sblum n sesudah di vaksin ngak ada apa-apa Amin yarobbal allmin,, jujur ada perasaan takut krna kasus di hongkong ada yg meninggal Stelah di vaksin krna orangnya sndri ada penyakit lain, tpi dgan niat Bismillah smoga ngak ada apa-apa'",1374569836399915009,ariecintane,positif
2021-03-24 3:52:01,b'@ewin8923 @julerocks @eLFathir_ ahahaaaa bisa jadi... ini si dandhy kl ga ketahuan ga bakal bilang kl sdh vaksin apalagi terima kasih sama negara...',1374569665393926146,boncusho,netral
2021-03-24 3:51:35,"b'\xe2\x80\x9cKondisi usaha sebelum covid gmn pak?\xe2\x80\x9d\n\xe2\x80\x9cWah setelah covid menurun drastis ya Pak?\xe2\x80\x9d\n\xe2\x80\x9cYa semoga ditemukannya vaksin bisa membuat kondisi usaha kedepannya membaik ya Pak, amin\xe2\x80\x9d\n\nKalimat2 template hahaha'",1374569559781384197,kanandasurya,netral
2021-03-24 3:51:31,b'Akhirnya vaksin',1374569540714033153,ibbyza,netral
2021-03-24 3:51:24,b'RT @BpptSdmo: Halo...\nAyo segera persiapkan diri kalian ya untuk Vaksinasi Covid-19 Dosis Kedua BPPT RI di Gedung BJ. Habiebie.\n\nBagi yang\xe2\x80\xa6',1374569513493032960,Infob2tks,netral
2021-03-24 3:51:19,"b'@peachfloyd_ Au ah hahaha, ntr kasi testimoni ye klau di vaksin duluan'",1374569491334537223,ya2kkk,netral
2021-03-24 3:51:12,"b'@syahredzan ""Saya mahukan vaksin, \nVaksin ada lagi?""'",1374569461743640580,munama96,netral
2021-03-24 3:51:02,"b'Allhamdulillah dapet jatah vaksin, vaksin halal pastinya'",1374569418705891331,jengajengrahayu,positif
2021-03-24 3:50:58,"b'@budimandjatmiko Mohon maaf, mas. Twit ini bisa dibaca dgn cara lain di tengah pro kontra vaksin dan angka orang yg bersedia vaksin cuma 42 % seperti survey lembaganya prof @saiful_mujani \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc'",1374569404361441285,nisanajib,netral
2021-03-24 3:50:53,b'Orang kok bisa ya abis vaksin enggak ngantuk',1374569383159156738,nayversation,negatif
2021-03-24 3:50:42,b'@Dandhy_Laksono Menolak vaksin dan mengkritik proses vaksinasi yang dilakukan pemerintah itu beda...\n\nYg kayak gini aja gak ngerti pantes aja kepancing sama emoticon dari akun berita dari rusia...\n\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1374569334224285704,yoeandha01,negatif
2021-03-24 3:50:42,"b'pantesan dapat sms vaksin ke2 nya tgl 19 April, berarti bener 28 hari setelah vaksin pertama.. https://t.co/sboMfUvBMq'",1374569334186471430,setyadotjpg,netral
2021-03-24 3:50:32,b'@nphga_ gw lg nganter nenek vaksin \xf0\x9f\x98\xad nyatet ye tar gw bagi',1374569292516061187,OSH_KHB,netral
2021-03-24 3:50:20,"b'RI masuk ke dalam jajaran 10 besar negara di dunia yg sudah menyuntikkan vaksin, artinya kita tak usah kaget kepuasan terhadap Menkes yg sekarang hasil dari survei 42,9% anak muda berdasarkan Indikator Politik Indonesia. Karena @KemenkesRI kerja maksimal.\nhttps://t.co/tZ9eCpgWOj https://t.co/UWGx0hydOV'",1374569244529061893,tolakbigotnkri,netral
2021-03-24 3:50:20,"b'@budimandjatmiko Maaf Om, kemarin Sampeyan di jadikan penerima vaksin di daftarkan apa terdaftar atau mendaftar ??'",1374569243761467401,Sopianhaidi,netral
2021-03-24 3:50:17,b'Menkes Budi Gunadi mengatakan pemerintah harus mengombinasikan berbagai macam merek vaksin Covid-19. Salah satunya vaksin AstraZeneca. #TempoNasional https://t.co/AAV2vgfnIp',1374569229375053826,tempodotco,netral
2021-03-24 3:49:42,b'Secara psikologis stelah vaksin kedua ini kita jd lbh pede dan imun tubuh naik \xf0\x9f\x98\x8e\n\n#katanya',1374569085497831429,Pii_DeeDee,netral
2021-03-24 3:49:15,"b'@inilagihujan Pegel:( \n\nWaktu pas vaksin pertama, efeknya lebih ke drop sih, lemes. Yang kedua nih belom ada :D'",1374568970922070020,jeonsomibogor,negatif
2021-03-24 3:49:11,"b'@hendrigumay Dr keterangan PBSI, pemain sdh vaksin, hhmmm... \xf0\x9f\xa4\x94'",1374568953020813313,katania_,netral
2021-03-24 3:49:11,"b'Dikirimin foto sama emak. Emak laporan, udah vaksin. Anaknya hepi. Emak udah vaksin! Jungkirbalikkoprol https://t.co/azDQ9GHB9m'",1374568952341303300,fioneysofyan,netral
2021-03-24 3:49:04,"b'@ila_rizky Iyaaa, beneran sama kayak vaksin yg lainnya kok.  Dan iya, 30 menit di lokasi itu kalau ada keluhan biar bisa ditangani langsung sama pihak medisnya.\xf0\x9f\xa5\xb0'",1374568922440032263,ethereads,netral
2021-03-24 3:49:03,"b'Pertama di Dunia, Negara Ini Akan Memberikan Uang Tunai Miliaran Rupiah Untuk Mereka yang Menjadi Cacat Karena Vaksin Covid-19 https://t.co/PlQ6kWPWn5'",1374568920477102084,Riau24Com,netral
2021-03-24 3:48:57,b'\xe2\x80\x9cKenapa masih ada yg dijangkiti penyakit tibi sedangkan mereka sudah pun mendapatkan suntikan vaksin BCG? Mungkin suntikan vaksin tidak berkesan.\xe2\x80\x9d\n\nItu antara maklumat tidak tepat mengenai suntikan BCG yg dijaja oleh golongan anti-vaksin di negara ini. \n\nhttps://t.co/iWFzug5mIa',1374568893994332166,BernamaTV,netral
2021-03-24 3:48:55,"b'Sentra vaksin di Semarang, atine rodo nggregel ndelok simbah2 do di vaksin opo meneh ga ono sg ngancani, sehat sedoyo nggih simbah-simbah... https://t.co/SsT9QTgecN'",1374568888172650498,mamassbest77,netral
2021-03-24 3:48:51,b'Dinas Kesehatan : Tidak Ada Vaksin AstraZeneca di Sulsel\nhttps://t.co/ySJd9l5OF3',1374568871651241984,geloraco,netral
2021-03-24 3:48:20,"b'Harini bawa jarrod pergi vaksin, bukan main penuh klinik hah. Semua bawa carrier, pastu ada akak tegur. Anak tu jantan ke betina? Sumpah feeling macam bawa anak HAHAHHAHA. Dah lah dia sebut anak HAHAHHAA'",1374568739492880384,InzaZetty,netral
2021-03-24 3:48:09,"b'Sblmnya sy pernah share peningkatn vaksinasi, kadrun komen berarti makin byk yg terpapar covid dong, barusn tadi sy share lg, Indonesia peringkat 8 vaksinasi terbnyk di dunia, kadrun komen berarti terbanyak korbannya dong.\nBungulnya kadrun, mereka masih mengira vaksin itu obat.\xf0\x9f\x98\x82 https://t.co/3Q9w4jDQUi'",1374568695372996609,ChusnulCh__,negatif
2021-03-24 3:47:50,b'@rangkaikenangan Iyaaa ini vaksin kedua. kayanya cuma sampe hari Jumat ini deh jadwal vaksinnya. kalo ikut vaksin umum masih lama gak tau kapan',1374568614129410049,pulandini,netral
2021-03-24 3:47:34,b'Hong Kong dan Makau Tangguhkan Vaksin BioNTech karena Cacat Kemasan https://t.co/cE4WBcCEVn',1374568547335081988,Bisniscom,netral
2021-03-24 3:47:30,b'@collegemenfess Aku gatau vaksin atau engga nder aku tinggal skripsian doang soalnya',1374568532072136711,kangmini09,netral
2021-03-24 3:47:23,"b'Interval Jadi 28 Hari, Pemerintah Diminta Ubah Target Vaksin https://t.co/MCh4JWD1sr'",1374568498844762114,CNNIndonesia,netral
2021-03-24 3:47:08,b'@isthisdanar Woakaoakoa nasib gini amat yak jd warga bekasi hadu hadu wkkk\nSemoga ada info lbh jelas nnti nya dah perkara ni vaksin... \n\nMentang2 byj yg da zona ijo dah',1374568438652235784,angelinetanjie,netral
2021-03-24 3:47:03,b'vaksin udah ada bentuk pil atau sirup belum?',1374568415390691331,tomatosunbae,netral
